Accident_ID,Type,Date,the speed,A. Minor injuries,A. Serious injuries,p. death injuries,A. Medium injuries,lanes of the road,road surface,Vehicle Nationality,category of licenses,road type,the lighting,the weather,Road properties,driver error,Conservative,Vehicle class,accident date,number of vehicles,age of the driver,Driver's gender
2450396,shocked,8/7/2021 19:23,40,0,0,0,0,inside garage,dry,Jordan,third class,asphalt,day,Clear,flat straight,Driving a vehicle without taking the necessary traffic safety precautions,Capital Governorate Amman,mini ride on car,8/7/2021 19:23,1,55.0,Male
2450524,shocked,9/7/2021 0:37,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,0,asphalt,Night and insufficient lighting,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,9/7/2021 0:37,2,,in
2450526,shocked,9/7/2021 0:42,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class automatic,asphalt,Night and insufficient lighting,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,9/7/2021 0:42,3,,Male
2450526,shocked,9/7/2021 0:42,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,Night and insufficient lighting,Clear,flat straight,Suddenly changed leak,Capital Governorate Amman,mini ride on car,9/7/2021 0:42,3,31.0,Male
2450526,shocked,9/7/2021 0:42,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,Night and insufficient lighting,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,9/7/2021 0:42,3,39.0,Male
2450899,shocked,10/7/2021 8:03,50,0,0,0,0,Two directions not separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,Failure to observe the stop sign,Capital Governorate Amman,mini ride on car,10/7/2021 8:03,2,48.0,feminine
2450899,shocked,10/7/2021 8:03,50,0,0,0,0,Two directions not separated by a central island,dry,Jordan,fourth class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,joint transfer,10/7/2021 8:03,2,39.0,Male
2451305,shocked,10/7/2021 20:38,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,Night and road with enough light,Clear,flat straight,The driver should not leave the safe relay distance,Capital Governorate Amman,mini ride on car,10/7/2021 20:38,2,34.0,feminine
2451305,shocked,10/7/2021 20:38,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,Night and road with enough light,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,10/7/2021 20:38,2,26.0,Male
2451944,shocked,12/7/2021 0:18,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,Night and road with enough light,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,12/7/2021 0:18,3,41.0,Male
2451944,shocked,12/7/2021 0:18,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,Night and road with enough light,Clear,flat straight,Suddenly changed leak,Capital Governorate Amman,joint transfer,12/7/2021 0:18,3,121.0,in
2451944,shocked,12/7/2021 0:18,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class automatic,asphalt,Night and road with enough light,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,12/7/2021 0:18,3,121.0,in
2452450,shocked,7/13/2021 8:10:00 AM,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,Night and insufficient lighting,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,7/13/2021 8:10:00 AM,2,38.0,feminine
2452450,shocked,7/13/2021 8:10:00 AM,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,Night and insufficient lighting,Clear,flat straight,The driver should not leave the safe relay distance,Capital Governorate Amman,mini ride on car,7/13/2021 8:10:00 AM,2,23.0,Male
2452651,shocked,7/13/2021 12:11:00 PM,40,0,0,0,0,One-way,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,Shipping,7/13/2021 12:11:00 PM,3,,in
2452651,shocked,7/13/2021 12:11:00 PM,40,0,0,0,0,One-way,dry,Jordan,third class,asphalt,day,Clear,flat straight,The driver should not leave the safe relay distance,Capital Governorate Amman,Shipping,7/13/2021 12:11:00 PM,3,22.0,Male
2452998,shocked,7/13/2021 8:14:00 PM,40,0,0,0,0,One-way,dry,Jordan,third class automatic,asphalt,Night and insufficient lighting,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,7/13/2021 8:14:00 PM,2,,in
2452998,shocked,7/13/2021 8:14:00 PM,40,0,0,0,0,One-way,dry,Jordan,third class,asphalt,Night and insufficient lighting,Clear,flat straight,Suddenly changed leak,Capital Governorate Amman,mini ride on car,7/13/2021 8:14:00 PM,2,48.0,feminine
2453206,shocked,7/14/2021 10:39:00 AM,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,Fifth class,asphalt,day,Clear,flat straight,Reversing the vehicle that leads to an accident,Capital Governorate Amman,Shipping,7/14/2021 10:39:00 AM,2,33.0,Male
2453206,shocked,7/14/2021 10:39:00 AM,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class automatic,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,7/14/2021 10:39:00 AM,2,25.0,Male
2453756,shocked,7/15/2021 10:55:00 AM,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,7/15/2021 10:55:00 AM,2,32.0,Male
2453756,shocked,7/15/2021 10:55:00 AM,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,The driver took the wrong lane,Capital Governorate Amman,mini ride on car,7/15/2021 10:55:00 AM,2,57.0,Male
2454362,shocked,7/16/2021 2:39:00 AM,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,Night and road with enough light,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,7/16/2021 2:39:00 AM,2,,in
2454362,shocked,7/16/2021 2:39:00 AM,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,Night and road with enough light,Clear,flat straight,Driver not complying with road signs,Capital Governorate Amman,mini ride on car,7/16/2021 2:39:00 AM,2,31.0,Male
2455878,shocked,7/17/2021 5:17:00 PM,40,0,0,0,0,One-way,dry,Jordan,third class,asphalt,day,Clear,flat straight,Reversing the vehicle that leads to an accident,Capital Governorate Amman,mini ride on car,7/17/2021 5:17:00 PM,2,,in
2455878,shocked,7/17/2021 5:17:00 PM,40,0,0,0,0,One-way,dry,Jordan,third class automatic,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,7/17/2021 5:17:00 PM,2,,in
2456236,shocked,7/18/2021 8:38:00 AM,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,7/18/2021 8:38:00 AM,2,46.0,Male
2456236,shocked,7/18/2021 8:38:00 AM,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,Violations of traffic rules and priorities,Capital Governorate Amman,mini ride on car,7/18/2021 8:38:00 AM,2,37.0,Male
2456404,shocked,7/18/2021 1:30:00 PM,40,0,0,0,0,Two directions not separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,7/18/2021 1:30:00 PM,2,31.0,Male
2456404,shocked,7/18/2021 1:30:00 PM,40,0,0,0,0,Two directions not separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,The driver took the wrong lane,Capital Governorate Amman,mini ride on car,7/18/2021 1:30:00 PM,2,43.0,Male
2456865,shocked,7/19/2021 12:22:00 AM,40,0,0,0,0,Two directions not separated by a central island,dry,Jordan,third class,asphalt,Night and road with enough light,Clear,flat straight,Driving a vehicle without taking the necessary traffic safety precautions,Capital Governorate Amman,mini ride on car,7/19/2021 12:22:00 AM,2,46.0,Male
2456865,shocked,7/19/2021 12:22:00 AM,40,0,0,0,0,Two directions not separated by a central island,dry,Jordan,0,asphalt,Night and road with enough light,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,7/19/2021 12:22:00 AM,2,,in
2457309,shocked,7/19/2021 9:17:00 PM,40,0,0,0,0,One-way,dry,Jordan,third class automatic,asphalt,Night and road with enough light,Clear,flat straight,take the wrong lane,Capital Governorate Amman,joint transfer,7/19/2021 9:17:00 PM,2,121.0,in
2457309,shocked,7/19/2021 9:17:00 PM,40,0,0,0,0,One-way,dry,Jordan,third class,asphalt,Night and road with enough light,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,7/19/2021 9:17:00 PM,2,53.0,Male
2457557,shocked,7/20/2021 2:17:00 PM,70,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,joint transfer,7/20/2021 2:17:00 PM,2,27.0,Male
2457557,shocked,7/20/2021 2:17:00 PM,70,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,The driver of the leaking vehicle suddenly changed,Capital Governorate Amman,mini ride on car,7/20/2021 2:17:00 PM,2,30.0,Male
2457780,shocked,7/21/2021 12:23:00 AM,50,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class automatic,asphalt,Night and road with enough light,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,7/21/2021 12:23:00 AM,2,32.0,feminine
2458387,shocked,7/22/2021 5:45:00 PM,40,0,0,0,0,Two directions not separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,Suddenly changed leak,Capital Governorate Amman,mini ride on car,7/22/2021 5:45:00 PM,2,23.0,Male
2458387,shocked,7/22/2021 5:45:00 PM,40,0,0,0,0,Two directions not separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,7/22/2021 5:45:00 PM,2,41.0,Male
2458581,shocked,7/22/2021 11:54:00 PM,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,fourth class,asphalt,Night and insufficient lighting,Clear,flat straight,Failure to observe the stop sign,Capital Governorate Amman,mini ride on car,7/22/2021 11:54:00 PM,2,62.0,Male
2458581,shocked,7/22/2021 11:54:00 PM,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class automatic,asphalt,Night and insufficient lighting,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,7/22/2021 11:54:00 PM,2,,Male
2459033,shocked,7/24/2021 10:37:00 AM,40,0,0,0,0,Two directions not separated by a central island,dry,Jordan,Fifth class,asphalt,day,Clear,flat straight,The driver should not leave the safe relay distance,Capital Governorate Amman,Shipping,7/24/2021 10:37:00 AM,2,44.0,Male
2459033,shocked,7/24/2021 10:37:00 AM,40,0,0,0,0,Two directions not separated by a central island,dry,Jordan,Sixth class (A),asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,medium ride,7/24/2021 10:37:00 AM,2,48.0,Male
2459051,shocked,7/24/2021 11:25:00 AM,60,0,0,0,1,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,Suddenly changed leak,Capital Governorate Amman,mini ride on car,7/24/2021 11:25:00 AM,3,51.0,Male
2459051,shocked,7/24/2021 11:25:00 AM,60,0,0,0,1,Two-way separated by a central island,dry,Jordan,first class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,motor bike,7/24/2021 11:25:00 AM,3,23.0,Male
2459051,shocked,7/24/2021 11:25:00 AM,60,0,0,0,1,Two-way separated by a central island,dry,Jordan,0,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,7/24/2021 11:25:00 AM,3,,in
2459591,shocked,7/25/2021 12:09:00 PM,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,The driver should not leave the safe relay distance,Capital Governorate Amman,mini ride on car,7/25/2021 12:09:00 PM,3,37.0,Male
2459591,shocked,7/25/2021 12:09:00 PM,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,7/25/2021 12:09:00 PM,3,52.0,Male
2459591,shocked,7/25/2021 12:09:00 PM,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class automatic,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,7/25/2021 12:09:00 PM,3,29.0,Male
2461311,shocked,7/26/2021 4:24:00 PM,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,7/26/2021 4:24:00 PM,2,39.0,Male
2461311,shocked,7/26/2021 4:24:00 PM,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,fourth class,asphalt,day,Clear,flat straight,The driver should not leave the safe relay distance,Capital Governorate Amman,mini ride on car,7/26/2021 4:24:00 PM,2,64.0,Male
2461549,shocked,7/27/2021 5:00:00 PM,40,0,0,0,0,One-way,dry,Jordan,fourth class,asphalt,day,Clear,flat straight,The driver's failure to comply with the mandatory signs,Capital Governorate Amman,mini ride on car,7/27/2021 5:00:00 PM,2,45.0,Male
2461549,shocked,7/27/2021 5:00:00 PM,40,0,0,0,0,One-way,dry,Jordan,fourth class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,7/27/2021 5:00:00 PM,2,29.0,Male
2463545,shocked,7/30/2021 8:24:00 PM,60,5,0,0,0,Two-way separated by a central island,dry,Jordan,third class automatic,asphalt,Night and insufficient lighting,Clear,flat straight,The driver should not leave the safe relay distance,Capital Governorate Amman,mini ride on car,7/30/2021 8:24:00 PM,3,,Male
2463545,shocked,7/30/2021 8:24:00 PM,60,5,0,0,0,Two-way separated by a central island,dry,Jordan,third class automatic,asphalt,Night and insufficient lighting,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,7/30/2021 8:24:00 PM,3,30.0,feminine
2463545,shocked,7/30/2021 8:24:00 PM,60,5,0,0,0,Two-way separated by a central island,dry,Jordan,third class automatic,asphalt,Night and insufficient lighting,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,7/30/2021 8:24:00 PM,3,,Male
2466540,shocked,5/8/2021 10:04,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,fourth class,asphalt,day,Clear,flat straight,Driving a vehicle without taking the necessary traffic safety precautions,Capital Governorate Amman,joint transfer,5/8/2021 10:04,2,32.0,Male
2466540,shocked,5/8/2021 10:04,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,5/8/2021 10:04,2,32.0,Male
2466874,shocked,5/8/2021 17:49,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,The driver of the leaking vehicle suddenly changed,Capital Governorate Amman,mini ride on car,5/8/2021 17:49,2,62.0,feminine
2466874,shocked,5/8/2021 17:49,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,5/8/2021 17:49,2,38.0,Male
2467589,shocked,7/8/2021 14:11,60,0,0,0,0,One-way,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,7/8/2021 14:11,2,45.0,Male
2467589,shocked,7/8/2021 14:11,60,0,0,0,0,One-way,dry,Jordan,third class,asphalt,day,Clear,flat straight,The driver should not leave the safe relay distance,Capital Governorate Amman,mini ride on car,7/8/2021 14:11,2,56.0,feminine
2468388,shocked,8/8/2021 20:01,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,8/8/2021 20:01,2,38.0,feminine
2468388,shocked,8/8/2021 20:01,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class automatic,asphalt,day,Clear,flat straight,Non-compliance by the driver with obligatory signs or road signs,Capital Governorate Amman,mini ride on car,8/8/2021 20:01,2,,Male
2468579,shocked,9/8/2021 11:14,40,0,0,0,0,One-way,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,9/8/2021 11:14,2,,in
2468579,shocked,9/8/2021 11:14,40,0,0,0,0,One-way,dry,Jordan,third class,asphalt,day,Clear,flat straight,Reversing the vehicle that leads to an accident,Capital Governorate Amman,mini ride on car,9/8/2021 11:14,2,33.0,Male
2469009,shocked,9/8/2021 23:40,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,Night and road with enough light,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,9/8/2021 23:40,2,28.0,Male
2469009,shocked,9/8/2021 23:40,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,Night and road with enough light,Clear,flat straight,The driver should not leave the safe relay distance,Capital Governorate Amman,mini ride on car,9/8/2021 23:40,2,30.0,Male
2469201,shocked,10/8/2021 16:25,40,0,0,0,0,Two directions not separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,Shipping,10/8/2021 16:25,3,,in
2469201,shocked,10/8/2021 16:25,40,0,0,0,0,Two directions not separated by a central island,dry,Jordan,0,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,10/8/2021 16:25,3,,in
